8.01131	-6.21901	2.34469	1.431	10.1984	-0.663884	8	-6.25	2.72931	1.81954
8.13908	-6.14221	2.3419	1.42638	8.06088	1.11397	8.15	-6.15	2.72928	1.81952
8.22568	-6.05395	2.13264	1.55863	10.1836	-0.632288	8.25	-6.05	1.99977	1.99976
8.33549	-5.9671	2.14194	1.57985	7.86888	2.75208	8.35	-5.95	1.99977	1.99976
8.50207	-5.90046	2.4681	1.39903	10.3458	-0.606064	8.5	-5.9	2.72796	0.909326
8.63974	-5.83388	2.4682	1.37713	7.90605	3.53153	8.65	-5.85	2.72796	0.909321
8.73264	-5.73888	2.17292	1.53891	10.4847	-0.579689	8.75	-5.75	1.81776	1.81775
8.85359	-5.65048	2.1768	1.54799	7.0997	5.29106	8.85	-5.65	1.81774	1.81773
8.94437	-5.56497	2.04931	1.61485	10.6216	-0.5556	8.95	-5.55	1.99657	1.99656
9.05008	-5.47453	2.05817	1.63793	6.11266	6.67487	9.05	-5.45	1.99654	1.99655
9.21447	-5.40191	2.40987	1.47361	10.4783	-0.529976	9.2	-5.4	2.72728	0.909094
9.34555	-5.3229	2.40654	1.46826	5.38123	7.63673	9.35	-5.35	2.72727	0.90909
9.42873	-5.22679	2.07256	1.6137	10.7468	-0.506831	9.45	-5.25	1.81816	1.81815
9.54547	-5.13533	2.07836	1.62118	3.89143	8.72451	9.55	-5.15	1.81813	1.81813
9.63551	-5.0429	1.91735	1.67787	11.0251	-0.485669	9.65	-5.05	1.82036	1.82036
9.74613	-4.94313	1.92905	1.69781	2.11963	9.52562	9.75	-4.95	1.82036	1.82037
9.83347	-4.84287	1.7947	1.75413	11.0505	-0.456323	9.85	-4.85	1.81578	1.81577
9.9378	-4.74375	1.80514	1.76233	0.310499	9.95157	9.95	-4.75	1.81575	1.81575
10.0168	-4.63427	1.65471	1.83655	10.9882	-0.426704	10.05	-4.6	1.82039	2.7306
10.1207	-4.50337	1.68543	1.91224	-2.61927	9.79877	10.15	-4.45	1.8204	2.7306
10.2076	-4.38625	1.62841	1.95895	11.0542	-0.396158	10.25	-4.3	1.81769	2.72652
10.3187	-4.23503	1.67664	2.07002	-5.40822	8.84149	10.35	-4.15	1.81768	2.7265
10.4445	-4.12194	1.89433	2.02082	11.372	-0.37096	10.45	-4.05	1.81792	1.81792
10.551	-3.98861	1.9033	2.07435	-7.31549	7.58992	10.55	-3.95	1.8179	1.8179
10.6476	-3.86991	1.84129	2.09975	11.3808	-0.345253	10.65	-3.85	1.81903	1.81904
10.7517	-3.75223	1.84668	2.10619	-8.83041	6.15109	10.75	-3.75	1.81902	1.81903
10.7933	-3.62677	1.42937	2.20977	11.3814	-0.322404	10.8	-3.6	0.909773	2.72931
10.8701	-3.49088	1.42922	2.24391	-10.3016	3.41438	10.85	-3.45	0.909764	2.72928
10.9797	-3.37729	1.68644	2.20375	11.4462	-0.292989	10.95	-3.3	1.99953	2.99928
11.0652	-3.22965	1.6953	2.2945	-11.0435	0.160224	11.05	-3.15	1.9995	2.99925
11.1038	-3.09074	1.30223	2.3869	11.5123	-0.262561	11.1	-3	0.907725	2.72317
11.173	-2.92766	1.30297	2.46286	-10.7212	-3.03577	11.15	-2.85	0.907708	2.72314
11.2233	-2.7841	1.14695	2.5047	11.4671	-0.236058	11.2	-2.7	0.908929	2.72678
11.2833	-2.61429	1.14594	2.58198	-9.35965	-6.24626	11.25	-2.55	0.908929	2.72678
11.2177	-2.46456	0.240705	2.70664	11.3669	-0.209323	11.2	-2.4	-0.909276	2.72782
11.219	-2.29656	0.22306	2.7505	-7.06184	-8.64075	11.15	-2.25	-0.909276	2.72782
11.336	-2.14191	0.960157	2.6858	11.3977	-0.185161	11.25	-2.1	1.81915	2.72871
11.3828	-1.98209	0.951373	2.71432	-4.28534	-10.5126	11.35	-1.95	1.81913	2.72869
11.3855	-1.83333	0.603982	2.74065	11.4428	-0.157524	11.35	-1.8	0	2.73035
11.4023	-1.68033	0.577787	2.74317	-1.12702	-11.2764	11.35	-1.65	0	2.73033
11.3455	-1.54324	-0.0195489	2.77949	11.156	-0.129749	11.3	-1.5	-0.999165	2.99748
11.3295	-1.38937	-0.0425753	2.81303	2.37596	-11.006	11.25	-1.35	-0.999155	2.99745
11.2797	-1.24028	-0.375524	2.81416	11.2341	-0.110312	11.2	-1.25	-0.909822	1.81964
11.2379	-1.11335	-0.409304	2.74166	4.47373	-10.2158	11.15	-1.15	-0.909822	1.81964
